# run: show-little-cultural-morning
# time: 2025-09-22T16:14:04.412541+00:00
# command: bitrate_experiments/project/symbol_transmission.py --d_step 45 --noise_step 2 --n 65536
# git_commit: 04044e073aa75d9ce9955eb495498b8428cb409c
# config: {"n": 65536, "d_step": 45, "noise_step": 2, "resolution": 50}
n,noise,d,perceptron_success,max_success,step
65536,36,2025,0.0,1.0,2217
65536,38,2025,0.0,0.9375,2218
65536,40,2025,0.0,1.0,2219
65536,42,2025,0.0,1.0,2220
65536,44,2025,0.0,0.96875,2221
65536,46,2025,0.0,1.0,2222
65536,48,2025,0.0,1.0,2223
65536,50,2025,0.0,0.96875,2224
65536,52,2025,0.0,1.0,2225
65536,54,2025,0.0,1.0,2226
65536,56,2025,0.0,0.9375,2227
65536,58,2025,0.0,0.9375,2228
65536,60,2025,0.0,0.90625,2229
65536,62,2025,0.0,0.96875,2230
65536,64,2025,0.0,0.9375,2231
65536,66,2025,0.0,0.875,2232
65536,68,2025,0.0,0.78125,2233
65536,70,2025,0.0,0.90625,2234
65536,72,2025,0.0,0.6875,2235
65536,74,2025,0.0,0.78125,2236
65536,76,2025,0.0,0.8125,2237
65536,78,2025,0.0,0.8125,2238
65536,80,2025,0.0,0.6875,2239
65536,82,2025,0.0,0.78125,2240
65536,84,2025,0.0,0.8125,2241
65536,86,2025,0.0,0.84375,2242
65536,88,2025,0.0,0.6875,2243
65536,90,2025,0.0,0.59375,2244
65536,92,2025,0.0,0.65625,2245
65536,94,2025,0.0,0.46875,2246
65536,96,2025,0.0,0.5,2247
65536,98,2025,0.0,0.53125,2248
65536,100,2025,0.0,0.53125,2249
65536,2,2070,1.0,1.0,2250
65536,4,2070,1.0,1.0,2251
65536,6,2070,1.0,1.0,2252
65536,8,2070,1.0,1.0,2253
65536,10,2070,1.0,1.0,2254
65536,12,2070,1.0,1.0,2255
65536,14,2070,1.0,1.0,2256
65536,16,2070,1.0,1.0,2257
65536,18,2070,0.96875,1.0,2258
65536,20,2070,0.96875,1.0,2259
65536,22,2070,0.96875,1.0,2260
65536,24,2070,0.875,1.0,2261
65536,26,2070,0.6875,1.0,2262
65536,28,2070,0.4375,1.0,2263
65536,30,2070,0.21875,1.0,2264
65536,32,2070,0.0625,1.0,2265
65536,34,2070,0.0625,1.0,2266
65536,36,2070,0.0,1.0,2267
65536,38,2070,0.0,1.0,2268
65536,40,2070,0.0,1.0,2269
65536,42,2070,0.0,1.0,2270
65536,44,2070,0.0,1.0,2271
65536,46,2070,0.0,1.0,2272
65536,48,2070,0.0,1.0,2273
65536,50,2070,0.0,0.96875,2274
65536,52,2070,0.0,1.0,2275
65536,54,2070,0.0,0.90625,2276
65536,56,2070,0.0,0.96875,2277
65536,58,2070,0.0,0.9375,2278
65536,60,2070,0.0,0.84375,2279
65536,62,2070,0.0,0.96875,2280
65536,64,2070,0.0,0.90625,2281
65536,66,2070,0.0,0.90625,2282
65536,68,2070,0.0,0.96875,2283
65536,70,2070,0.0,0.8125,2284
65536,72,2070,0.0,0.875,2285
65536,74,2070,0.0,0.78125,2286
65536,76,2070,0.0,0.71875,2287
65536,78,2070,0.0,0.8125,2288
65536,80,2070,0.0,0.8125,2289
65536,82,2070,0.0,0.84375,2290
65536,84,2070,0.0,0.65625,2291
65536,86,2070,0.0,0.75,2292
65536,88,2070,0.0,0.6875,2293
65536,90,2070,0.0,0.78125,2294
65536,92,2070,0.0,0.625,2295
65536,94,2070,0.0,0.5625,2296
65536,96,2070,0.0,0.5625,2297
65536,98,2070,0.0,0.625,2298
65536,100,2070,0.0,0.5625,2299
65536,2,2115,1.0,1.0,2300
65536,4,2115,1.0,1.0,2301
65536,6,2115,1.0,1.0,2302
65536,8,2115,1.0,1.0,2303
65536,10,2115,1.0,1.0,2304
65536,12,2115,1.0,1.0,2305
65536,14,2115,1.0,1.0,2306
65536,16,2115,1.0,1.0,2307
65536,18,2115,1.0,1.0,2308
65536,20,2115,1.0,1.0,2309
65536,22,2115,0.9375,1.0,2310
65536,24,2115,0.9375,1.0,2311
65536,26,2115,0.75,1.0,2312
65536,28,2115,0.78125,1.0,2313
65536,30,2115,0.3125,1.0,2314
65536,32,2115,0.0625,1.0,2315
65536,34,2115,0.0625,1.0,2316
65536,36,2115,0.0,1.0,2317
65536,38,2115,0.0,1.0,2318
65536,40,2115,0.0,1.0,2319
65536,42,2115,0.0,1.0,2320
65536,44,2115,0.0,1.0,2321
65536,46,2115,0.0,1.0,2322
65536,48,2115,0.0,1.0,2323
65536,50,2115,0.0,0.96875,2324
65536,52,2115,0.0,1.0,2325
65536,54,2115,0.0,0.96875,2326
65536,56,2115,0.0,0.9375,2327
65536,58,2115,0.0,0.9375,2328
65536,60,2115,0.0,0.90625,2329
65536,62,2115,0.0,0.875,2330
65536,64,2115,0.0,0.90625,2331
65536,66,2115,0.0,0.96875,2332
65536,68,2115,0.0,1.0,2333
65536,70,2115,0.0,0.90625,2334
65536,72,2115,0.0,0.84375,2335
65536,74,2115,0.0,0.96875,2336
65536,76,2115,0.0,0.875,2337
65536,78,2115,0.0,0.75,2338
65536,80,2115,0.0,0.875,2339
65536,82,2115,0.0,0.6875,2340
65536,84,2115,0.0,0.625,2341
65536,86,2115,0.0,0.75,2342
65536,88,2115,0.0,0.75,2343
65536,90,2115,0.0,0.625,2344
65536,92,2115,0.0,0.625,2345
65536,94,2115,0.0,0.71875,2346
65536,96,2115,0.0,0.71875,2347
65536,98,2115,0.0,0.5,2348
65536,100,2115,0.0,0.71875,2349
65536,2,2160,1.0,1.0,2350
65536,4,2160,1.0,1.0,2351
65536,6,2160,1.0,1.0,2352
65536,8,2160,1.0,1.0,2353
65536,10,2160,1.0,1.0,2354
65536,12,2160,1.0,1.0,2355
65536,14,2160,1.0,1.0,2356
65536,16,2160,1.0,1.0,2357
65536,18,2160,1.0,1.0,2358
65536,20,2160,0.96875,1.0,2359
65536,22,2160,1.0,1.0,2360
65536,24,2160,0.90625,1.0,2361
65536,26,2160,0.84375,1.0,2362
65536,28,2160,0.625,1.0,2363
65536,30,2160,0.34375,1.0,2364
65536,32,2160,0.1875,1.0,2365
65536,34,2160,0.0,1.0,2366
65536,36,2160,0.0,1.0,2367
65536,38,2160,0.0,1.0,2368
65536,40,2160,0.0,1.0,2369
65536,42,2160,0.0,1.0,2370
65536,44,2160,0.0,1.0,2371
65536,46,2160,0.0,1.0,2372
65536,48,2160,0.0,0.96875,2373
65536,50,2160,0.0,0.96875,2374
65536,52,2160,0.0,0.96875,2375
65536,54,2160,0.0,0.96875,2376
65536,56,2160,0.0,1.0,2377
65536,58,2160,0.0,0.9375,2378
65536,60,2160,0.0,0.9375,2379
65536,62,2160,0.0,0.90625,2380
65536,64,2160,0.0,0.90625,2381
65536,66,2160,0.0,0.90625,2382
65536,68,2160,0.0,0.8125,2383
65536,70,2160,0.0,0.84375,2384
65536,72,2160,0.0,0.90625,2385
65536,74,2160,0.0,0.90625,2386
65536,76,2160,0.0,0.78125,2387
65536,78,2160,0.0,0.84375,2388
65536,80,2160,0.0,0.90625,2389
65536,82,2160,0.0,0.875,2390
65536,84,2160,0.0,0.875,2391
65536,86,2160,0.0,0.71875,2392
65536,88,2160,0.0,0.65625,2393
65536,90,2160,0.0,0.71875,2394
65536,92,2160,0.0,0.59375,2395
65536,94,2160,0.0,0.625,2396
65536,96,2160,0.0,0.5625,2397
65536,98,2160,0.0,0.8125,2398
65536,100,2160,0.0,0.6875,2399
65536,2,2205,1.0,1.0,2400
65536,4,2205,1.0,1.0,2401
65536,6,2205,1.0,1.0,2402
65536,8,2205,1.0,1.0,2403
65536,10,2205,1.0,1.0,2404
65536,12,2205,1.0,1.0,2405
65536,14,2205,1.0,1.0,2406
65536,16,2205,1.0,1.0,2407
65536,18,2205,1.0,1.0,2408
65536,20,2205,1.0,1.0,2409
65536,22,2205,1.0,1.0,2410
65536,24,2205,0.9375,1.0,2411
65536,26,2205,0.90625,1.0,2412
65536,28,2205,0.625,1.0,2413
65536,30,2205,0.4375,1.0,2414
65536,32,2205,0.1875,1.0,2415
65536,34,2205,0.0625,1.0,2416
65536,36,2205,0.03125,1.0,2417
65536,38,2205,0.0,1.0,2418
65536,40,2205,0.0,1.0,2419
65536,42,2205,0.0,1.0,2420
65536,44,2205,0.0,1.0,2421
65536,46,2205,0.0,0.96875,2422
65536,48,2205,0.0,0.96875,2423
65536,50,2205,0.0,1.0,2424
65536,52,2205,0.0,0.96875,2425
65536,54,2205,0.0,1.0,2426
65536,56,2205,0.0,0.96875,2427
65536,58,2205,0.0,0.96875,2428
65536,60,2205,0.0,0.96875,2429
65536,62,2205,0.0,0.96875,2430
65536,64,2205,0.0,0.875,2431
65536,66,2205,0.0,0.875,2432
65536,68,2205,0.0,0.9375,2433
65536,70,2205,0.0,0.875,2434
65536,72,2205,0.0,0.84375,2435
65536,74,2205,0.0,0.90625,2436
65536,76,2205,0.0,0.90625,2437
65536,78,2205,0.0,0.78125,2438
65536,80,2205,0.0,0.8125,2439
65536,82,2205,0.0,0.78125,2440
65536,84,2205,0.0,0.6875,2441
65536,86,2205,0.0,0.8125,2442
65536,88,2205,0.0,0.625,2443
65536,90,2205,0.0,0.6875,2444
65536,92,2205,0.0,0.71875,2445
65536,94,2205,0.0,0.78125,2446
65536,96,2205,0.0,0.75,2447
65536,98,2205,0.0,0.65625,2448
65536,100,2205,0.0,0.6875,2449
65536,2,2250,1.0,1.0,2450
65536,4,2250,1.0,1.0,2451
65536,6,2250,1.0,1.0,2452
65536,8,2250,1.0,1.0,2453
65536,10,2250,1.0,1.0,2454
65536,12,2250,1.0,1.0,2455
65536,14,2250,1.0,1.0,2456
65536,16,2250,1.0,1.0,2457
65536,18,2250,1.0,1.0,2458
65536,20,2250,1.0,1.0,2459
65536,22,2250,1.0,1.0,2460
65536,24,2250,0.90625,1.0,2461
65536,26,2250,0.9375,1.0,2462
65536,28,2250,0.75,1.0,2463
65536,30,2250,0.75,1.0,2464
65536,32,2250,0.21875,1.0,2465
65536,34,2250,0.0625,1.0,2466
65536,36,2250,0.0625,1.0,2467
65536,38,2250,0.0,0.96875,2468
65536,40,2250,0.0,1.0,2469
65536,42,2250,0.0,1.0,2470
65536,44,2250,0.0,1.0,2471
65536,46,2250,0.0,1.0,2472
65536,48,2250,0.0,0.96875,2473
65536,50,2250,0.0,0.96875,2474
65536,52,2250,0.0,1.0,2475
65536,54,2250,0.0,0.96875,2476
65536,56,2250,0.0,0.96875,2477
65536,58,2250,0.0,0.90625,2478
65536,60,2250,0.0,1.0,2479
65536,62,2250,0.0,1.0,2480
65536,64,2250,0.0,1.0,2481
65536,66,2250,0.0,0.875,2482
65536,68,2250,0.0,0.96875,2483
65536,70,2250,0.0,0.9375,2484
65536,72,2250,0.0,0.90625,2485
65536,74,2250,0.0,0.875,2486
65536,76,2250,0.0,0.71875,2487
65536,78,2250,0.0,0.875,2488
65536,80,2250,0.0,0.8125,2489
65536,82,2250,0.0,0.71875,2490
65536,84,2250,0.0,0.875,2491
65536,86,2250,0.0,0.65625,2492
65536,88,2250,0.0,0.78125,2493
65536,90,2250,0.0,0.78125,2494
65536,92,2250,0.0,0.75,2495
65536,94,2250,0.0,0.65625,2496
65536,96,2250,0.0,0.65625,2497
65536,98,2250,0.0,0.625,2498
65536,100,2250,0.0,0.78125,2499
