method,n,eta,k,d_per_nat,d,dict_type,acc
map,4096,0.2603174746036529,8,5.714285373687744,330,rademacher,0.8804481907894737
map,4096,0.2603174746036529,8,5.714285373687744,330,spherical,0.8837890625
map,4096,0.2603174746036529,8,5.857142925262451,339,rademacher,0.8929893092105263
map,4096,0.2603174746036529,8,5.857142925262451,339,spherical,0.898828125
map,4096,0.2603174746036529,8,6.0,347,rademacher,0.9100534539473685
map,4096,0.2603174746036529,8,6.0,347,spherical,0.9087890625
map,4096,0.2603174746036529,8,6.142857074737549,355,rademacher,0.919921875
map,4096,0.2603174746036529,8,6.142857074737549,355,spherical,0.9220703125
map,4096,0.2603174746036529,8,6.285714149475098,363,rademacher,0.9281455592105263
map,4096,0.2603174746036529,8,6.285714149475098,363,spherical,0.92919921875
map,4096,0.2603174746036529,8,6.4285712242126465,372,rademacher,0.9377055921052632
map,4096,0.2603174746036529,8,6.4285712242126465,372,spherical,0.94248046875
map,4096,0.2603174746036529,8,6.571428298950195,380,rademacher,0.9457236842105263
map,4096,0.2603174746036529,8,6.571428298950195,380,spherical,0.9470703125
map,4096,0.2603174746036529,8,6.714285850524902,388,rademacher,0.9555921052631579
map,4096,0.2603174746036529,8,6.714285850524902,388,spherical,0.9560546875
map,4096,0.2603174746036529,8,6.857142925262451,397,rademacher,0.9615542763157895
map,4096,0.2603174746036529,8,6.857142925262451,397,spherical,0.96005859375
map,4096,0.2603174746036529,8,7.0,405,rademacher,0.9695723684210527
map,4096,0.2603174746036529,8,7.0,405,spherical,0.96513671875
map,4096,0.2603174746036529,8,7.142857074737549,413,rademacher,0.9718338815789473
map,4096,0.2603174746036529,8,7.142857074737549,413,spherical,0.96875
map,4096,0.2603174746036529,8,7.285714149475098,421,rademacher,0.9731702302631579
map,4096,0.2603174746036529,8,7.285714149475098,421,spherical,0.97470703125
map,4096,0.2603174746036529,8,7.4285712242126465,430,rademacher,0.9761513157894737
map,4096,0.2603174746036529,8,7.4285712242126465,430,spherical,0.97998046875
map,4096,0.2603174746036529,8,7.571428298950195,438,rademacher,0.9794407894736842
map,4096,0.2603174746036529,8,7.571428298950195,438,spherical,0.97900390625
map,4096,0.2603174746036529,8,7.714285850524902,446,rademacher,0.9813939144736842
map,4096,0.2603174746036529,8,7.714285850524902,446,spherical,0.98203125
map,4096,0.2603174746036529,8,7.857142925262451,454,rademacher,0.9833470394736842
map,4096,0.2603174746036529,8,7.857142925262451,454,spherical,0.98447265625
map,4096,0.2603174746036529,8,8.0,463,rademacher,0.9881784539473685
map,4096,0.2603174746036529,8,8.0,463,spherical,0.9876953125
map,4096,0.2603174746036529,8,8.142857551574707,471,rademacher,0.9900287828947368
map,4096,0.2603174746036529,8,8.142857551574707,471,spherical,0.98798828125
map,4096,0.2603174746036529,8,8.285714149475098,479,rademacher,0.9881784539473685
map,4096,0.2603174746036529,8,8.285714149475098,479,spherical,0.98984375
map,4096,0.2603174746036529,8,8.428571701049805,488,rademacher,0.9906455592105263
map,4096,0.2603174746036529,8,8.428571701049805,488,spherical,0.9904296875
map,4096,0.2603174746036529,8,8.571428298950195,496,rademacher,0.9921875
map,4096,0.2603174746036529,8,8.571428298950195,496,spherical,0.99130859375
map,4096,0.2603174746036529,8,8.714285850524902,504,rademacher,0.9924958881578947
map,4096,0.2603174746036529,8,8.714285850524902,504,spherical,0.99287109375
map,4096,0.2603174746036529,8,8.857142448425293,512,rademacher,0.9935238486842105
map,4096,0.2603174746036529,8,8.857142448425293,512,spherical,0.99443359375
map,4096,0.2603174746036529,8,9.0,521,rademacher,0.9942434210526315
map,4096,0.2603174746036529,8,9.0,521,spherical,0.9953125
map,4096,0.2666666805744171,9,0.0,1,rademacher,0.0
map,4096,0.2666666805744171,9,0.0,1,spherical,0.0
map,4096,0.2666666805744171,9,0.1428571492433548,9,rademacher,0.0
map,4096,0.2666666805744171,9,0.1428571492433548,9,spherical,0.0
map,4096,0.2666666805744171,9,0.2857142984867096,18,rademacher,0.0
map,4096,0.2666666805744171,9,0.2857142984867096,18,spherical,0.0
map,4096,0.2666666805744171,9,0.4285714626312256,27,rademacher,0.0
map,4096,0.2666666805744171,9,0.4285714626312256,27,spherical,0.0
map,4096,0.2666666805744171,9,0.5714285969734192,36,rademacher,0.0
map,4096,0.2666666805744171,9,0.5714285969734192,36,spherical,0.0
map,4096,0.2666666805744171,9,0.7142857313156128,45,rademacher,0.0
map,4096,0.2666666805744171,9,0.7142857313156128,45,spherical,0.0
map,4096,0.2666666805744171,9,0.8571429252624512,54,rademacher,0.0
map,4096,0.2666666805744171,9,0.8571429252624512,54,spherical,0.0
map,4096,0.2666666805744171,9,1.0,64,rademacher,0.0
map,4096,0.2666666805744171,9,1.0,64,spherical,0.0
map,4096,0.2666666805744171,9,1.1428571939468384,73,rademacher,0.0
map,4096,0.2666666805744171,9,1.1428571939468384,73,spherical,0.0
map,4096,0.2666666805744171,9,1.2857143878936768,82,rademacher,0.0
map,4096,0.2666666805744171,9,1.2857143878936768,82,spherical,0.0
map,4096,0.2666666805744171,9,1.4285714626312256,91,rademacher,0.0
map,4096,0.2666666805744171,9,1.4285714626312256,91,spherical,0.0
map,4096,0.2666666805744171,9,1.571428656578064,100,rademacher,0.00020559210526315788
map,4096,0.2666666805744171,9,1.571428656578064,100,spherical,0.0
map,4096,0.2666666805744171,9,1.7142858505249023,109,rademacher,0.0003083881578947368
map,4096,0.2666666805744171,9,1.7142858505249023,109,spherical,0.00029296875
map,4096,0.2666666805744171,9,1.8571429252624512,119,rademacher,0.0008223684210526315
map,4096,0.2666666805744171,9,1.8571429252624512,119,spherical,0.001953125
map,4096,0.2666666805744171,9,2.0,128,rademacher,0.0030838815789473685
map,4096,0.2666666805744171,9,2.0,128,spherical,0.00361328125
map,4096,0.2666666805744171,9,2.142857313156128,137,rademacher,0.006784539473684211
map,4096,0.2666666805744171,9,2.142857313156128,137,spherical,0.00673828125
map,4096,0.2666666805744171,9,2.2857143878936768,146,rademacher,0.013774671052631578
map,4096,0.2666666805744171,9,2.2857143878936768,146,spherical,0.01572265625
map,4096,0.2666666805744171,9,2.4285714626312256,155,rademacher,0.024671052631578948
map,4096,0.2666666805744171,9,2.4285714626312256,155,spherical,0.02587890625
map,4096,0.2666666805744171,9,2.5714287757873535,164,rademacher,0.04399671052631579
map,4096,0.2666666805744171,9,2.5714287757873535,164,spherical,0.04208984375
map,4096,0.2666666805744171,9,2.7142858505249023,173,rademacher,0.05993009868421053
map,4096,0.2666666805744171,9,2.7142858505249023,173,spherical,0.0623046875
map,4096,0.2666666805744171,9,2.857142925262451,183,rademacher,0.09087171052631579
map,4096,0.2666666805744171,9,2.857142925262451,183,spherical,0.0935546875
map,4096,0.2666666805744171,9,3.000000238418579,192,rademacher,0.12520559210526316
map,4096,0.2666666805744171,9,3.000000238418579,192,spherical,0.1255859375
map,4096,0.2666666805744171,9,3.142857313156128,201,rademacher,0.16025904605263158
map,4096,0.2666666805744171,9,3.142857313156128,201,spherical,0.16435546875
map,4096,0.2666666805744171,9,3.2857143878936768,210,rademacher,0.20394736842105263
map,4096,0.2666666805744171,9,3.2857143878936768,210,spherical,0.20693359375
map,4096,0.2666666805744171,9,3.4285717010498047,219,rademacher,0.2540090460526316
map,4096,0.2666666805744171,9,3.4285717010498047,219,spherical,0.25029296875
map,4096,0.2666666805744171,9,3.5714287757873535,228,rademacher,0.3011924342105263
map,4096,0.2666666805744171,9,3.5714287757873535,228,spherical,0.29990234375
map,4096,0.2666666805744171,9,3.7142858505249023,238,rademacher,0.3570106907894737
map,4096,0.2666666805744171,9,3.7142858505249023,238,spherical,0.3521484375
map,4096,0.2666666805744171,9,3.857142925262451,247,rademacher,0.4069695723684211
map,4096,0.2666666805744171,9,3.857142925262451,247,spherical,0.4046875
map,4096,0.2666666805744171,9,4.0,256,rademacher,0.4613486842105263
map,4096,0.2666666805744171,9,4.0,256,spherical,0.4525390625
map,4096,0.2666666805744171,9,4.142857551574707,265,rademacher,0.5145970394736842
map,4096,0.2666666805744171,9,4.142857551574707,265,spherical,0.511328125
map,4096,0.2666666805744171,9,4.285714626312256,274,rademacher,0.5394736842105263
map,4096,0.2666666805744171,9,4.285714626312256,274,spherical,0.55625
map,4096,0.2666666805744171,9,4.428571701049805,283,rademacher,0.585217927631579
map,4096,0.2666666805744171,9,4.428571701049805,283,spherical,0.5888671875
map,4096,0.2666666805744171,9,4.571428298950195,292,rademacher,0.6277754934210527
map,4096,0.2666666805744171,9,4.571428298950195,292,spherical,0.63486328125
map,4096,0.2666666805744171,9,4.714285373687744,302,rademacher,0.6773231907894737
map,4096,0.2666666805744171,9,4.714285373687744,302,spherical,0.67861328125
map,4096,0.2666666805744171,9,4.857142448425293,311,rademacher,0.7005550986842105
map,4096,0.2666666805744171,9,4.857142448425293,311,spherical,0.7125
map,4096,0.2666666805744171,9,5.0,320,rademacher,0.7417763157894737
map,4096,0.2666666805744171,9,5.0,320,spherical,0.7404296875
map,4096,0.2666666805744171,9,5.142857074737549,329,rademacher,0.7690172697368421
map,4096,0.2666666805744171,9,5.142857074737549,329,spherical,0.765625
map,4096,0.2666666805744171,9,5.285714149475098,338,rademacher,0.794202302631579
map,4096,0.2666666805744171,9,5.285714149475098,338,spherical,0.795703125
map,4096,0.2666666805744171,9,5.4285712242126465,347,rademacher,0.815686677631579
map,4096,0.2666666805744171,9,5.4285712242126465,347,spherical,0.8220703125
map,4096,0.2666666805744171,9,5.571428298950195,357,rademacher,0.8474506578947368
map,4096,0.2666666805744171,9,5.571428298950195,357,spherical,0.844921875
map,4096,0.2666666805744171,9,5.714285373687744,366,rademacher,0.8572162828947368
map,4096,0.2666666805744171,9,5.714285373687744,366,spherical,0.86630859375
map,4096,0.2666666805744171,9,5.857142925262451,375,rademacher,0.8787006578947368
map,4096,0.2666666805744171,9,5.857142925262451,375,spherical,0.88056640625
map,4096,0.2666666805744171,9,6.0,384,rademacher,0.8880550986842105
map,4096,0.2666666805744171,9,6.0,384,spherical,0.89404296875
map,4096,0.2666666805744171,9,6.142857074737549,393,rademacher,0.9045024671052632
map,4096,0.2666666805744171,9,6.142857074737549,393,spherical,0.9068359375
map,4096,0.2666666805744171,9,6.285714149475098,402,rademacher,0.921155427631579
map,4096,0.2666666805744171,9,6.285714149475098,402,spherical,0.914453125
map,4096,0.2666666805744171,9,6.4285712242126465,411,rademacher,0.9252672697368421
map,4096,0.2666666805744171,9,6.4285712242126465,411,spherical,0.92685546875
map,4096,0.2666666805744171,9,6.571428298950195,421,rademacher,0.94140625
map,4096,0.2666666805744171,9,6.571428298950195,421,spherical,0.93759765625
map,4096,0.2666666805744171,9,6.714285850524902,430,rademacher,0.9418174342105263
map,4096,0.2666666805744171,9,6.714285850524902,430,spherical,0.94326171875
map,4096,0.2666666805744171,9,6.857142925262451,439,rademacher,0.9513774671052632
map,4096,0.2666666805744171,9,6.857142925262451,439,spherical,0.95263671875
map,4096,0.2666666805744171,9,7.0,448,rademacher,0.9601151315789473
map,4096,0.2666666805744171,9,7.0,448,spherical,0.9556640625
map,4096,0.2666666805744171,9,7.142857074737549,457,rademacher,0.9614514802631579
map,4096,0.2666666805744171,9,7.142857074737549,457,spherical,0.96298828125
map,4096,0.2666666805744171,9,7.285714149475098,466,rademacher,0.9670024671052632
map,4096,0.2666666805744171,9,7.285714149475098,466,spherical,0.9630859375
map,4096,0.2666666805744171,9,7.4285712242126465,476,rademacher,0.9725534539473685
map,4096,0.2666666805744171,9,7.4285712242126465,476,spherical,0.9705078125
map,4096,0.2666666805744171,9,7.571428298950195,485,rademacher,0.9765625
map,4096,0.2666666805744171,9,7.571428298950195,485,spherical,0.97548828125
map,4096,0.2666666805744171,9,7.714285850524902,494,rademacher,0.975842927631579
map,4096,0.2666666805744171,9,7.714285850524902,494,spherical,0.97734375
map,4096,0.2666666805744171,9,7.857142925262451,503,rademacher,0.981188322368421
map,4096,0.2666666805744171,9,7.857142925262451,503,spherical,0.98076171875
map,4096,0.2666666805744171,9,8.0,512,rademacher,0.9834498355263158
map,4096,0.2666666805744171,9,8.0,512,spherical,0.983203125
map,4096,0.2666666805744171,9,8.142857551574707,521,rademacher,0.9846833881578947
map,4096,0.2666666805744171,9,8.142857551574707,521,spherical,0.9830078125
map,4096,0.2666666805744171,9,8.285714149475098,530,rademacher,0.9866365131578947
map,4096,0.2666666805744171,9,8.285714149475098,530,spherical,0.98701171875
map,4096,0.2666666805744171,9,8.428571701049805,540,rademacher,0.989514802631579
map,4096,0.2666666805744171,9,8.428571701049805,540,spherical,0.98818359375
map,4096,0.2666666805744171,9,8.571428298950195,549,rademacher,0.9907483552631579
map,4096,0.2666666805744171,9,8.571428298950195,549,spherical,0.99072265625
map,4096,0.2666666805744171,9,8.714285850524902,558,rademacher,0.9921875
map,4096,0.2666666805744171,9,8.714285850524902,558,spherical,0.99072265625
map,4096,0.2666666805744171,9,8.857142448425293,567,rademacher,0.9919819078947368
map,4096,0.2666666805744171,9,8.857142448425293,567,spherical,0.99384765625
map,4096,0.2666666805744171,9,9.0,576,rademacher,0.9923930921052632
map,4096,0.2666666805744171,9,9.0,576,spherical,0.99306640625
map,4096,0.2730158865451813,9,0.0,1,rademacher,0.0
map,4096,0.2730158865451813,9,0.0,1,spherical,0.0
map,4096,0.2730158865451813,9,0.1428571492433548,9,rademacher,0.0
map,4096,0.2730158865451813,9,0.1428571492433548,9,spherical,0.0
map,4096,0.2730158865451813,9,0.2857142984867096,18,rademacher,0.0
map,4096,0.2730158865451813,9,0.2857142984867096,18,spherical,0.0
map,4096,0.2730158865451813,9,0.4285714626312256,27,rademacher,0.0
map,4096,0.2730158865451813,9,0.4285714626312256,27,spherical,0.0
map,4096,0.2730158865451813,9,0.5714285969734192,36,rademacher,0.0
map,4096,0.2730158865451813,9,0.5714285969734192,36,spherical,0.0
map,4096,0.2730158865451813,9,0.7142857313156128,45,rademacher,0.0
map,4096,0.2730158865451813,9,0.7142857313156128,45,spherical,0.0
map,4096,0.2730158865451813,9,0.8571429252624512,54,rademacher,0.0
map,4096,0.2730158865451813,9,0.8571429252624512,54,spherical,0.0
map,4096,0.2730158865451813,9,1.0,64,rademacher,0.0
map,4096,0.2730158865451813,9,1.0,64,spherical,0.0
map,4096,0.2730158865451813,9,1.1428571939468384,73,rademacher,0.0
map,4096,0.2730158865451813,9,1.1428571939468384,73,spherical,0.0
map,4096,0.2730158865451813,9,1.2857143878936768,82,rademacher,0.0
map,4096,0.2730158865451813,9,1.2857143878936768,82,spherical,0.0
map,4096,0.2730158865451813,9,1.4285714626312256,91,rademacher,0.0
map,4096,0.2730158865451813,9,1.4285714626312256,91,spherical,0.0
map,4096,0.2730158865451813,9,1.571428656578064,100,rademacher,0.00020559210526315788
map,4096,0.2730158865451813,9,1.571428656578064,100,spherical,0.0
map,4096,0.2730158865451813,9,1.7142858505249023,109,rademacher,0.0003083881578947368
map,4096,0.2730158865451813,9,1.7142858505249023,109,spherical,0.00029296875
map,4096,0.2730158865451813,9,1.8571429252624512,119,rademacher,0.0008223684210526315
map,4096,0.2730158865451813,9,1.8571429252624512,119,spherical,0.001953125
map,4096,0.2730158865451813,9,2.0,128,rademacher,0.0030838815789473685
map,4096,0.2730158865451813,9,2.0,128,spherical,0.00361328125
map,4096,0.2730158865451813,9,2.142857313156128,137,rademacher,0.006784539473684211
map,4096,0.2730158865451813,9,2.142857313156128,137,spherical,0.00673828125
map,4096,0.2730158865451813,9,2.2857143878936768,146,rademacher,0.013774671052631578
map,4096,0.2730158865451813,9,2.2857143878936768,146,spherical,0.01572265625
map,4096,0.2730158865451813,9,2.4285714626312256,155,rademacher,0.024671052631578948
map,4096,0.2730158865451813,9,2.4285714626312256,155,spherical,0.02587890625
map,4096,0.2730158865451813,9,2.5714287757873535,164,rademacher,0.04399671052631579
map,4096,0.2730158865451813,9,2.5714287757873535,164,spherical,0.04208984375
map,4096,0.2730158865451813,9,2.7142858505249023,173,rademacher,0.05993009868421053
map,4096,0.2730158865451813,9,2.7142858505249023,173,spherical,0.0623046875
map,4096,0.2730158865451813,9,2.857142925262451,183,rademacher,0.09087171052631579
map,4096,0.2730158865451813,9,2.857142925262451,183,spherical,0.0935546875
map,4096,0.2730158865451813,9,3.000000238418579,192,rademacher,0.12520559210526316
map,4096,0.2730158865451813,9,3.000000238418579,192,spherical,0.1255859375
map,4096,0.2730158865451813,9,3.142857313156128,201,rademacher,0.16025904605263158
map,4096,0.2730158865451813,9,3.142857313156128,201,spherical,0.16435546875
map,4096,0.2730158865451813,9,3.2857143878936768,210,rademacher,0.20394736842105263
map,4096,0.2730158865451813,9,3.2857143878936768,210,spherical,0.20693359375
map,4096,0.2730158865451813,9,3.4285717010498047,219,rademacher,0.2540090460526316
map,4096,0.2730158865451813,9,3.4285717010498047,219,spherical,0.25029296875
map,4096,0.2730158865451813,9,3.5714287757873535,228,rademacher,0.3011924342105263
map,4096,0.2730158865451813,9,3.5714287757873535,228,spherical,0.29990234375
map,4096,0.2730158865451813,9,3.7142858505249023,238,rademacher,0.3570106907894737
map,4096,0.2730158865451813,9,3.7142858505249023,238,spherical,0.3521484375
map,4096,0.2730158865451813,9,3.857142925262451,247,rademacher,0.4069695723684211
map,4096,0.2730158865451813,9,3.857142925262451,247,spherical,0.4046875
map,4096,0.2730158865451813,9,4.0,256,rademacher,0.4613486842105263
map,4096,0.2730158865451813,9,4.0,256,spherical,0.4525390625
map,4096,0.2730158865451813,9,4.142857551574707,265,rademacher,0.5145970394736842
map,4096,0.2730158865451813,9,4.142857551574707,265,spherical,0.511328125
map,4096,0.2730158865451813,9,4.285714626312256,274,rademacher,0.5394736842105263
map,4096,0.2730158865451813,9,4.285714626312256,274,spherical,0.55625
map,4096,0.2730158865451813,9,4.428571701049805,283,rademacher,0.585217927631579
map,4096,0.2730158865451813,9,4.428571701049805,283,spherical,0.5888671875
map,4096,0.2730158865451813,9,4.571428298950195,292,rademacher,0.6277754934210527
map,4096,0.2730158865451813,9,4.571428298950195,292,spherical,0.63486328125
map,4096,0.2730158865451813,9,4.714285373687744,302,rademacher,0.6773231907894737
map,4096,0.2730158865451813,9,4.714285373687744,302,spherical,0.67861328125
map,4096,0.2730158865451813,9,4.857142448425293,311,rademacher,0.7005550986842105
map,4096,0.2730158865451813,9,4.857142448425293,311,spherical,0.7125
map,4096,0.2730158865451813,9,5.0,320,rademacher,0.7417763157894737
map,4096,0.2730158865451813,9,5.0,320,spherical,0.7404296875
map,4096,0.2730158865451813,9,5.142857074737549,329,rademacher,0.7690172697368421
map,4096,0.2730158865451813,9,5.142857074737549,329,spherical,0.765625
map,4096,0.2730158865451813,9,5.285714149475098,338,rademacher,0.794202302631579
map,4096,0.2730158865451813,9,5.285714149475098,338,spherical,0.795703125
map,4096,0.2730158865451813,9,5.4285712242126465,347,rademacher,0.815686677631579
map,4096,0.2730158865451813,9,5.4285712242126465,347,spherical,0.8220703125
map,4096,0.2730158865451813,9,5.571428298950195,357,rademacher,0.8474506578947368
map,4096,0.2730158865451813,9,5.571428298950195,357,spherical,0.844921875
map,4096,0.2730158865451813,9,5.714285373687744,366,rademacher,0.8572162828947368
map,4096,0.2730158865451813,9,5.714285373687744,366,spherical,0.86630859375
map,4096,0.2730158865451813,9,5.857142925262451,375,rademacher,0.8787006578947368
map,4096,0.2730158865451813,9,5.857142925262451,375,spherical,0.88056640625
map,4096,0.2730158865451813,9,6.0,384,rademacher,0.8880550986842105
map,4096,0.2730158865451813,9,6.0,384,spherical,0.89404296875
map,4096,0.2730158865451813,9,6.142857074737549,393,rademacher,0.9045024671052632
map,4096,0.2730158865451813,9,6.142857074737549,393,spherical,0.9068359375
map,4096,0.2730158865451813,9,6.285714149475098,402,rademacher,0.921155427631579
map,4096,0.2730158865451813,9,6.285714149475098,402,spherical,0.914453125
map,4096,0.2730158865451813,9,6.4285712242126465,411,rademacher,0.9252672697368421
map,4096,0.2730158865451813,9,6.4285712242126465,411,spherical,0.92685546875
map,4096,0.2730158865451813,9,6.571428298950195,421,rademacher,0.94140625
map,4096,0.2730158865451813,9,6.571428298950195,421,spherical,0.93759765625
map,4096,0.2730158865451813,9,6.714285850524902,430,rademacher,0.9418174342105263
map,4096,0.2730158865451813,9,6.714285850524902,430,spherical,0.94326171875
map,4096,0.2730158865451813,9,6.857142925262451,439,rademacher,0.9513774671052632
map,4096,0.2730158865451813,9,6.857142925262451,439,spherical,0.95263671875
map,4096,0.2730158865451813,9,7.0,448,rademacher,0.9601151315789473
map,4096,0.2730158865451813,9,7.0,448,spherical,0.9556640625
map,4096,0.2730158865451813,9,7.142857074737549,457,rademacher,0.9614514802631579
map,4096,0.2730158865451813,9,7.142857074737549,457,spherical,0.96298828125
map,4096,0.2730158865451813,9,7.285714149475098,466,rademacher,0.9670024671052632
map,4096,0.2730158865451813,9,7.285714149475098,466,spherical,0.9630859375
map,4096,0.2730158865451813,9,7.4285712242126465,476,rademacher,0.9725534539473685
map,4096,0.2730158865451813,9,7.4285712242126465,476,spherical,0.9705078125
map,4096,0.2730158865451813,9,7.571428298950195,485,rademacher,0.9765625
map,4096,0.2730158865451813,9,7.571428298950195,485,spherical,0.97548828125
map,4096,0.2730158865451813,9,7.714285850524902,494,rademacher,0.975842927631579
map,4096,0.2730158865451813,9,7.714285850524902,494,spherical,0.97734375
map,4096,0.2730158865451813,9,7.857142925262451,503,rademacher,0.981188322368421
map,4096,0.2730158865451813,9,7.857142925262451,503,spherical,0.98076171875
map,4096,0.2730158865451813,9,8.0,512,rademacher,0.9834498355263158
map,4096,0.2730158865451813,9,8.0,512,spherical,0.983203125
map,4096,0.2730158865451813,9,8.142857551574707,521,rademacher,0.9846833881578947
map,4096,0.2730158865451813,9,8.142857551574707,521,spherical,0.9830078125
map,4096,0.2730158865451813,9,8.285714149475098,530,rademacher,0.9866365131578947
map,4096,0.2730158865451813,9,8.285714149475098,530,spherical,0.98701171875
map,4096,0.2730158865451813,9,8.428571701049805,540,rademacher,0.989514802631579
map,4096,0.2730158865451813,9,8.428571701049805,540,spherical,0.98818359375
map,4096,0.2730158865451813,9,8.571428298950195,549,rademacher,0.9907483552631579
map,4096,0.2730158865451813,9,8.571428298950195,549,spherical,0.99072265625
map,4096,0.2730158865451813,9,8.714285850524902,558,rademacher,0.9921875
map,4096,0.2730158865451813,9,8.714285850524902,558,spherical,0.99072265625
map,4096,0.2730158865451813,9,8.857142448425293,567,rademacher,0.9919819078947368
map,4096,0.2730158865451813,9,8.857142448425293,567,spherical,0.99384765625
map,4096,0.2730158865451813,9,9.0,576,rademacher,0.9923930921052632
map,4096,0.2730158865451813,9,9.0,576,spherical,0.99306640625
map,4096,0.2793650925159454,10,0.0,1,rademacher,0.0
map,4096,0.2793650925159454,10,0.0,1,spherical,0.0
map,4096,0.2793650925159454,10,0.1428571492433548,10,rademacher,0.0
map,4096,0.2793650925159454,10,0.1428571492433548,10,spherical,0.0
map,4096,0.2793650925159454,10,0.2857142984867096,20,rademacher,0.0
map,4096,0.2793650925159454,10,0.2857142984867096,20,spherical,0.0
map,4096,0.2793650925159454,10,0.4285714626312256,30,rademacher,0.0
map,4096,0.2793650925159454,10,0.4285714626312256,30,spherical,0.0
map,4096,0.2793650925159454,10,0.5714285969734192,40,rademacher,0.0
map,4096,0.2793650925159454,10,0.5714285969734192,40,spherical,0.0
map,4096,0.2793650925159454,10,0.7142857313156128,50,rademacher,0.0
map,4096,0.2793650925159454,10,0.7142857313156128,50,spherical,0.0
map,4096,0.2793650925159454,10,0.8571429252624512,60,rademacher,0.0
map,4096,0.2793650925159454,10,0.8571429252624512,60,spherical,0.0
map,4096,0.2793650925159454,10,1.0,70,rademacher,0.0
map,4096,0.2793650925159454,10,1.0,70,spherical,0.0
map,4096,0.2793650925159454,10,1.1428571939468384,80,rademacher,0.0
map,4096,0.2793650925159454,10,1.1428571939468384,80,spherical,0.0
map,4096,0.2793650925159454,10,1.2857143878936768,90,rademacher,0.0
map,4096,0.2793650925159454,10,1.2857143878936768,90,spherical,0.0
map,4096,0.2793650925159454,10,1.4285714626312256,100,rademacher,0.0
map,4096,0.2793650925159454,10,1.4285714626312256,100,spherical,0.0
map,4096,0.2793650925159454,10,1.571428656578064,110,rademacher,0.0
map,4096,0.2793650925159454,10,1.571428656578064,110,spherical,0.0
map,4096,0.2793650925159454,10,1.7142858505249023,120,rademacher,0.00010279605263157894
map,4096,0.2793650925159454,10,1.7142858505249023,120,spherical,9.765625e-05
map,4096,0.2793650925159454,10,1.8571429252624512,130,rademacher,0.00020559210526315788
map,4096,0.2793650925159454,10,1.8571429252624512,130,spherical,0.0005859375
map,4096,0.2793650925159454,10,2.0,140,rademacher,0.0011307565789473685
map,4096,0.2793650925159454,10,2.0,140,spherical,0.00068359375
map,4096,0.2793650925159454,10,2.142857313156128,150,rademacher,0.003803453947368421
map,4096,0.2793650925159454,10,2.142857313156128,150,spherical,0.00322265625
map,4096,0.2793650925159454,10,2.2857143878936768,160,rademacher,0.008532072368421052
map,4096,0.2793650925159454,10,2.2857143878936768,160,spherical,0.007421875
map,4096,0.2793650925159454,10,2.4285714626312256,170,rademacher,0.014905427631578948
map,4096,0.2793650925159454,10,2.4285714626312256,170,spherical,0.015625
map,4096,0.2793650925159454,10,2.5714287757873535,180,rademacher,0.025596217105263157
map,4096,0.2793650925159454,10,2.5714287757873535,180,spherical,0.02802734375
map,4096,0.2793650925159454,10,2.7142858505249023,190,rademacher,0.045435855263157895
map,4096,0.2793650925159454,10,2.7142858505249023,190,spherical,0.04150390625
map,4096,0.2793650925159454,10,2.857142925262451,200,rademacher,0.068359375
map,4096,0.2793650925159454,10,2.857142925262451,200,spherical,0.06865234375
map,4096,0.2793650925159454,10,3.000000238418579,210,rademacher,0.0884046052631579
map,4096,0.2793650925159454,10,3.000000238418579,210,spherical,0.09365234375
map,4096,0.2793650925159454,10,3.142857313156128,220,rademacher,0.12417763157894737
map,4096,0.2793650925159454,10,3.142857313156128,220,spherical,0.13095703125
map,4096,0.2793650925159454,10,3.2857143878936768,230,rademacher,0.1669407894736842
map,4096,0.2793650925159454,10,3.2857143878936768,230,spherical,0.15810546875
map,4096,0.2793650925159454,10,3.4285717010498047,240,rademacher,0.20754523026315788
map,4096,0.2793650925159454,10,3.4285717010498047,240,spherical,0.20634765625
map,4096,0.2793650925159454,10,3.5714287757873535,250,rademacher,0.2489720394736842
map,4096,0.2793650925159454,10,3.5714287757873535,250,spherical,0.2560546875
map,4096,0.2793650925159454,10,3.7142858505249023,260,rademacher,0.30376233552631576
map,4096,0.2793650925159454,10,3.7142858505249023,260,spherical,0.2986328125
map,4096,0.2793650925159454,10,3.857142925262451,270,rademacher,0.33758223684210525
map,4096,0.2793650925159454,10,3.857142925262451,270,spherical,0.35712890625
map,4096,0.2793650925159454,10,4.0,280,rademacher,0.40840871710526316
map,4096,0.2793650925159454,10,4.0,280,spherical,0.402734375
map,4096,0.2793650925159454,10,4.142857551574707,290,rademacher,0.45024671052631576
map,4096,0.2793650925159454,10,4.142857551574707,290,spherical,0.45732421875
map,4096,0.2793650925159454,10,4.285714626312256,300,rademacher,0.5005139802631579
map,4096,0.2793650925159454,10,4.285714626312256,300,spherical,0.50615234375
map,4096,0.2793650925159454,10,4.428571701049805,310,rademacher,0.551500822368421
map,4096,0.2793650925159454,10,4.428571701049805,310,spherical,0.5552734375
map,4096,0.2793650925159454,10,4.571428298950195,320,rademacher,0.5971422697368421
map,4096,0.2793650925159454,10,4.571428298950195,320,spherical,0.5857421875
map,4096,0.2793650925159454,10,4.714285373687744,330,rademacher,0.6318873355263158
map,4096,0.2793650925159454,10,4.714285373687744,330,spherical,0.6296875
map,4096,0.2793650925159454,10,4.857142448425293,340,rademacher,0.669202302631579
map,4096,0.2793650925159454,10,4.857142448425293,340,spherical,0.6701171875
